InstanceID,"_id","_index","_score","_type",achivedMakespan,approximation,bigJobs,estimatedOptimum,fptas,jobs,machines,milliseconds,shelvesAlgo,smallJobs
"1,677,379,930,192",Feiki4YBidAx9Qr1DD79,"radix-testdata-2023-02-26",1,"_doc",86,TwoApproximation,62,"57.799",DoubleCompressionApproach,71,68,"11,678",KilianApproach,9
"1,677,379,941,873",Fuiki4YBidAx9Qr1DD79,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,49,"65.328",DoubleCompressionApproach,60,52,"3,969",KilianApproach,11
"1,677,379,945,846","F-iki4YBidAx9Qr1DD79","radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,65,"74.653",DoubleCompressionApproach,79,66,"13,328",KilianApproach,14
"1,677,379,959,181",GOiki4YBidAx9Qr1DD79,"radix-testdata-2023-02-26",1,"_doc",96,TwoApproximation,58,"64.286",DoubleCompressionApproach,67,63,"14,736",KilianApproach,9
"1,677,379,973,921",Geiki4YBidAx9Qr1DD79,"radix-testdata-2023-02-26",1,"_doc",75,TwoApproximation,58,"50.151",DoubleCompressionApproach,64,69,"10,046",KilianApproach,6
"1,677,379,983,974","Guiki4YBidAx9Qr1DD7-","radix-testdata-2023-02-26",1,"_doc",77,TwoApproximation,47,"51.329",DoubleCompressionApproach,52,61,"7,971",KilianApproach,5
"1,677,379,991,961","G-iki4YBidAx9Qr1DD7-","radix-testdata-2023-02-26",1,"_doc",102,TwoApproximation,53,"70.223",DoubleCompressionApproach,61,55,"6,921",KilianApproach,8
"1,677,379,998,889","HOiki4YBidAx9Qr1DD7-","radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,63,"67.999",DoubleCompressionApproach,75,67,"11,718",KilianApproach,12
"1,677,380,010,613","Heiki4YBidAx9Qr1DD7-","radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,53,"66.34",DoubleCompressionApproach,65,58,"6,559",KilianApproach,12
"1,677,380,017,175","Huiki4YBidAx9Qr1DD7-","radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,57,"59.461",DoubleCompressionApproach,66,66,"12,143",KilianApproach,9
"1,677,379,928,963","H-iki4YBidAx9Qr1eD7l","radix-testdata-2023-02-26",1,"_doc",75,TwoApproximation,58,"50.568",CompressionApproach,64,69,"14,215",FelixApproach,6
"1,677,379,943,185",IOiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,53,"66.654",CompressionApproach,65,58,"11,294",FelixApproach,12
"1,677,379,954,492",Ieiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",97,TwoApproximation,58,"64.786",CompressionApproach,67,63,"15,298",FelixApproach,9
"1,677,379,969,795",Iuiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,53,"70.344",CompressionApproach,61,55,"12,113",FelixApproach,8
"1,677,379,981,915","I-iki4YBidAx9Qr1eD7l","radix-testdata-2023-02-26",1,"_doc",77,TwoApproximation,47,"51.815",CompressionApproach,52,61,"13,317",FelixApproach,5
"1,677,379,995,238",JOiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",102,TwoApproximation,63,"68.203",CompressionApproach,75,67,"19,619",FelixApproach,12
"1,677,380,014,871",Jeiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,57,"59.936",CompressionApproach,66,66,"13,112",FelixApproach,9
"1,677,380,027,996",Juiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",90,TwoApproximation,50,"60.257",CompressionApproach,58,55,"12,103",FelixApproach,8
"1,677,380,040,111","J-iki4YBidAx9Qr1eD7l","radix-testdata-2023-02-26",1,"_doc",128,TwoApproximation,51,"85.783",CompressionApproach,77,50,"6,047",FelixApproach,26
"1,677,380,046,172",KOiki4YBidAx9Qr1eD7l,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,45,"58.337",CompressionApproach,50,52,"10,782",FelixApproach,5
"1,677,380,029,375",Keimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,51,"59.931",DoubleCompressionApproach,58,55,"7,946",KilianApproach,7
"1,677,380,037,327",Kuimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",125,TwoApproximation,53,"83.671",DoubleCompressionApproach,71,51,"5,311",KilianApproach,18
"1,677,380,042,642","K-imi4YBidAx9Qr1Mj51","radix-testdata-2023-02-26",1,"_doc",128,TwoApproximation,51,"85.672",DoubleCompressionApproach,77,50,"4,459",KilianApproach,26
"1,677,380,047,105",LOimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",86,TwoApproximation,46,"57.937",DoubleCompressionApproach,50,52,"4,951",KilianApproach,4
"1,677,380,112,061",Leimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",68,TwoApproximation,53,"45.643",DoubleCompressionApproach,54,69,"12,252",KilianApproach,1
"1,677,380,124,317",Luimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,45,"57.097",DoubleCompressionApproach,50,55,"6,772",KilianApproach,5
"1,677,380,131,095","L-imi4YBidAx9Qr1Mj51","radix-testdata-2023-02-26",1,"_doc",98,TwoApproximation,67,"67.632",DoubleCompressionApproach,75,67,"13,247",KilianApproach,8
"1,677,380,144,348",MOimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,50,"57.14",DoubleCompressionApproach,58,57,"9,660",KilianApproach,8
"1,677,380,154,014",Meimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,52,"59.443",DoubleCompressionApproach,59,60,"6,336",KilianApproach,7
"1,677,380,160,354",Muimi4YBidAx9Qr1Mj51,"radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,61,"69.992",DoubleCompressionApproach,77,65,"9,632",KilianApproach,16
"1,677,380,056,992","M-imi4YBidAx9Qr1cj5N","radix-testdata-2023-02-26",1,"_doc",68,TwoApproximation,53,"45.643",CompressionApproach,54,69,"10,173",FelixApproach,1
"1,677,380,067,171",NOimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",86,TwoApproximation,45,"57.533",CompressionApproach,50,55,"6,177",FelixApproach,5
"1,677,380,073,359",Neimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,54,"71.046",CompressionApproach,68,56,"10,483",FelixApproach,14
"1,677,380,083,849",Nuimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,50,"57.529",CompressionApproach,58,57,"13,553",FelixApproach,8
"1,677,380,097,415","N-imi4YBidAx9Qr1cj5N","radix-testdata-2023-02-26",1,"_doc",81,TwoApproximation,58,"54.628",CompressionApproach,61,68,"11,994",FelixApproach,3
"1,677,380,109,414",OOimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",97,TwoApproximation,62,"64.677",CompressionApproach,72,66,"16,115",FelixApproach,10
"1,677,380,125,544",Oeimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,67,"67.887",CompressionApproach,75,67,"20,042",FelixApproach,8
"1,677,380,145,601",Ouimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,52,"59.727",CompressionApproach,59,60,"10,503",FelixApproach,7
"1,677,380,156,117","O-imi4YBidAx9Qr1cj5N","radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,61,"70.259",CompressionApproach,77,65,"17,793",FelixApproach,16
"1,677,380,173,916",POimi4YBidAx9Qr1cj5N,"radix-testdata-2023-02-26",1,"_doc",71,TwoApproximation,47,"47.466",CompressionApproach,50,62,"12,415",FelixApproach,3
"1,677,380,170,040",Peini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",96,TwoApproximation,62,"64.427",DoubleCompressionApproach,72,66,"9,214",KilianApproach,10
"1,677,380,179,257",Puini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",102,TwoApproximation,54,"70.924",DoubleCompressionApproach,68,56,"5,988",KilianApproach,14
"1,677,380,185,251","P-ini4YBidAx9Qr1gD5I","radix-testdata-2023-02-26",1,"_doc",70,TwoApproximation,47,"47.069",DoubleCompressionApproach,50,62,"11,441",KilianApproach,3
"1,677,380,196,699",QOini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,58,"74.656",DoubleCompressionApproach,76,60,"6,215",KilianApproach,18
"1,677,380,202,920",Qeini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",93,TwoApproximation,43,"62.055",DoubleCompressionApproach,57,54,"6,585",KilianApproach,14
"1,677,380,209,509",Quini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",70,TwoApproximation,51,"46.716",DoubleCompressionApproach,56,69,"11,200",KilianApproach,5
"1,677,380,220,713","Q-ini4YBidAx9Qr1gD5I","radix-testdata-2023-02-26",1,"_doc",81,TwoApproximation,58,"54.402",DoubleCompressionApproach,61,68,"10,245",KilianApproach,3
"1,677,380,230,963",ROini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",94,TwoApproximation,53,"62.843",DoubleCompressionApproach,61,51,"4,517",KilianApproach,8
"1,677,380,235,486",Reini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,61,"72.799",DoubleCompressionApproach,76,59,"9,636",KilianApproach,15
"1,677,380,245,127",Ruini4YBidAx9Qr1gD5I,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,55,"59.062",DoubleCompressionApproach,59,66,"10,334",KilianApproach,4
"1,677,380,186,376","R-ioi4YBidAx9Qr1QT5F","radix-testdata-2023-02-26",1,"_doc",93,TwoApproximation,43,"62.424",CompressionApproach,57,54,"9,635",FelixApproach,14
"1,677,380,196,017",SOioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",112,TwoApproximation,58,"74.913",CompressionApproach,76,60,"8,451",FelixApproach,18
"1,677,380,204,483",Seioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",70,TwoApproximation,51,"47.106",CompressionApproach,56,69,"15,325",FelixApproach,5
"1,677,380,219,821",Suioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,61,"72.995",CompressionApproach,76,59,"8,342",FelixApproach,15
"1,677,380,228,177","S-ioi4YBidAx9Qr1QT5F","radix-testdata-2023-02-26",1,"_doc",94,TwoApproximation,53,"63.086",CompressionApproach,61,51,"7,502",FelixApproach,8
"1,677,380,235,691",TOioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,55,"59.26",CompressionApproach,59,66,"28,397",FelixApproach,4
"1,677,380,264,102",Teioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,51,"72.095",CompressionApproach,65,51,"2,115",FelixApproach,14
"1,677,380,266,222",Tuioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",69,TwoApproximation,49,"45.705",CompressionApproach,51,63,"13,138",FelixApproach,2
"1,677,380,279,366","T-ioi4YBidAx9Qr1QT5F","radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,53,"72.739",CompressionApproach,67,55,"10,399",FelixApproach,14
"1,677,380,289,778",UOioi4YBidAx9Qr1QT5F,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,56,"58.893",CompressionApproach,62,65,"15,083",FelixApproach,6
"1,677,380,315,499",Ueipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,53,"72.615",DoubleCompressionApproach,67,55,"5,714",KilianApproach,14
"1,677,380,321,218",Uuipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",90,TwoApproximation,42,"60.536",DoubleCompressionApproach,50,50,"3,984",KilianApproach,8
"1,677,380,325,208","U-ipi4YBidAx9Qr1eD7t","radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,56,"58.59",DoubleCompressionApproach,62,65,"9,558",KilianApproach,6
"1,677,380,334,772",VOipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,52,"72.33",DoubleCompressionApproach,59,50,"4,592",KilianApproach,7
"1,677,380,339,370",Veipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,60,"58.518",DoubleCompressionApproach,61,66,"11,787",KilianApproach,1
"1,677,380,351,163",Vuipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,51,"72.095",DoubleCompressionApproach,65,51,"4,364",KilianApproach,14
"1,677,380,355,533","V-ipi4YBidAx9Qr1eD7t","radix-testdata-2023-02-26",1,"_doc",66,TwoApproximation,49,"44.442",DoubleCompressionApproach,55,68,"9,135",KilianApproach,6
"1,677,380,364,672",WOipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,60,"62.875",DoubleCompressionApproach,71,64,"10,345",KilianApproach,11
"1,677,380,375,021",Weipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",79,TwoApproximation,43,"53.5",DoubleCompressionApproach,51,52,"4,969",KilianApproach,8
"1,677,380,379,996",Wuipi4YBidAx9Qr1eD7t,"radix-testdata-2023-02-26",1,"_doc",92,TwoApproximation,47,"61.334",DoubleCompressionApproach,57,51,"4,631",KilianApproach,10
"1,677,380,304,899","W-iqi4YBidAx9Qr1Dj7w","radix-testdata-2023-02-26",1,"_doc",91,TwoApproximation,42,"60.933",CompressionApproach,50,50,"7,003",FelixApproach,8
"1,677,380,311,910",XOiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,60,"63.041",CompressionApproach,71,64,"15,169",FelixApproach,11
"1,677,380,327,093",Xeiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,52,"72.423",CompressionApproach,59,50,"9,550",FelixApproach,7
"1,677,380,336,662",Xuiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",88,TwoApproximation,60,"58.897",CompressionApproach,61,66,"16,171",FelixApproach,1
"1,677,380,352,847","X-iqi4YBidAx9Qr1Dj7w","radix-testdata-2023-02-26",1,"_doc",67,TwoApproximation,49,"44.673",CompressionApproach,55,68,"17,076",FelixApproach,6
"1,677,380,369,929",YOiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",80,TwoApproximation,43,"53.81",CompressionApproach,51,52,"8,480",FelixApproach,8
"1,677,380,378,421",Yeiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",92,TwoApproximation,47,"61.651",CompressionApproach,57,51,"7,394",FelixApproach,10
"1,677,380,385,828",Yuiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",88,TwoApproximation,45,"59.103",CompressionApproach,51,51,"9,736",FelixApproach,6
"1,677,380,395,577","Y-iqi4YBidAx9Qr1Dj7w","radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,60,"58.967",CompressionApproach,64,64,"15,510",FelixApproach,4
"1,677,380,411,100",ZOiqi4YBidAx9Qr1Dj7w,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,53,"65.69",CompressionApproach,63,59,"11,933",FelixApproach,10
"1,677,380,384,686",Zeiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",67,TwoApproximation,49,"45.322",DoubleCompressionApproach,51,63,"9,928",KilianApproach,2
"1,677,380,394,620",Zuiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",86,TwoApproximation,45,"58.862",DoubleCompressionApproach,51,51,"4,676",KilianApproach,6
"1,677,380,399,303","Z-iri4YBidAx9Qr1oj4U","radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,60,"58.66",DoubleCompressionApproach,64,64,"6,446",KilianApproach,4
"1,677,380,465,754",aOiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",115,TwoApproximation,62,"77.136",DoubleCompressionApproach,73,59,"9,977",KilianApproach,11
"1,677,380,475,737",aeiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,57,"71.347",DoubleCompressionApproach,75,62,"10,982",KilianApproach,18
"1,677,380,486,726",auiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",118,TwoApproximation,52,"81.052",DoubleCompressionApproach,78,54,"6,315",KilianApproach,26
"1,677,380,493,046","a-iri4YBidAx9Qr1oj4U","radix-testdata-2023-02-26",1,"_doc",88,TwoApproximation,60,"59.238",DoubleCompressionApproach,67,69,"9,835",KilianApproach,7
"1,677,380,502,887",bOiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",81,TwoApproximation,49,"54.284",DoubleCompressionApproach,53,63,"8,999",KilianApproach,4
"1,677,380,511,890",beiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,58,"73.123",DoubleCompressionApproach,72,55,"6,191",KilianApproach,14
"1,677,380,518,086",buiri4YBidAx9Qr1oj4U,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,53,"65.366",DoubleCompressionApproach,63,59,"8,155",KilianApproach,10
"1,677,380,423,083","b-iri4YBidAx9Qr16z4A","radix-testdata-2023-02-26",1,"_doc",116,TwoApproximation,62,"77.468",CompressionApproach,73,59,"9,077",FelixApproach,11
"1,677,380,432,167",cOiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,57,"71.546",CompressionApproach,75,62,"18,544",FelixApproach,18
"1,677,380,450,717",ceiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,58,"73.249",CompressionApproach,72,55,"7,293",FelixApproach,14
"1,677,380,458,024",cuiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,52,"81.295",CompressionApproach,78,54,"7,863",FelixApproach,26
"1,677,380,465,893","c-iri4YBidAx9Qr16z4A","radix-testdata-2023-02-26",1,"_doc",69,TwoApproximation,55,"46.581",CompressionApproach,57,65,"13,653",FelixApproach,2
"1,677,380,479,552",dOiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,60,"59.555",CompressionApproach,67,69,"17,706",FelixApproach,7
"1,677,380,497,271",deiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",81,TwoApproximation,49,"54.622",CompressionApproach,53,63,"14,848",FelixApproach,4
"1,677,380,512,126",duiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,49,"89.268",CompressionApproach,78,51,"7,982",FelixApproach,29
"1,677,380,520,115","d-iri4YBidAx9Qr16z4A","radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,60,"63.708",CompressionApproach,66,61,"11,166",FelixApproach,6
"1,677,380,531,295",eOiri4YBidAx9Qr16z4A,"radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,57,"71.183",CompressionApproach,76,62,"13,594",FelixApproach,19
"1,677,380,526,295",eeiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,60,"63.38",DoubleCompressionApproach,66,61,"7,671",KilianApproach,6
"1,677,380,533,972",euiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,57,"70.938",DoubleCompressionApproach,76,62,"8,797",KilianApproach,19
"1,677,380,542,775","e-iti4YBidAx9Qr1vz5a","radix-testdata-2023-02-26",1,"_doc",69,TwoApproximation,55,"46.252",DoubleCompressionApproach,57,65,"9,431",KilianApproach,2
"1,677,380,552,212",fOiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,54,"67.453",DoubleCompressionApproach,72,59,"8,239",KilianApproach,18
"1,677,380,560,455",feiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,49,"71.374",DoubleCompressionApproach,66,55,"6,454",KilianApproach,17
"1,677,380,566,914",fuiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",132,TwoApproximation,49,"89.268",DoubleCompressionApproach,78,51,"4,661",KilianApproach,29
"1,677,380,571,582","f-iti4YBidAx9Qr1vz5a","radix-testdata-2023-02-26",1,"_doc",123,TwoApproximation,63,"82.238",DoubleCompressionApproach,78,61,"7,821",KilianApproach,15
"1,677,380,639,409",gOiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",94,TwoApproximation,59,"63.215",DoubleCompressionApproach,65,62,"7,607",KilianApproach,6
"1,677,380,647,040",geiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",97,TwoApproximation,59,"65.232",DoubleCompressionApproach,70,62,"10,826",KilianApproach,11
"1,677,380,657,872",guiti4YBidAx9Qr1vz5a,"radix-testdata-2023-02-26",1,"_doc",83,TwoApproximation,48,"55.617",DoubleCompressionApproach,51,57,"6,934",KilianApproach,3
"1,677,380,544,962","g-iti4YBidAx9Qr18z6a","radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,54,"67.67",CompressionApproach,72,59,"13,905",FelixApproach,18
"1,677,380,558,881",hOiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,49,"71.451",CompressionApproach,66,55,"11,623",FelixApproach,17
"1,677,380,570,517",heiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",123,TwoApproximation,63,"82.446",CompressionApproach,78,61,"15,742",FelixApproach,15
"1,677,380,586,273",huiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",124,TwoApproximation,62,"83.141",CompressionApproach,77,58,"10,119",FelixApproach,15
"1,677,380,596,406","h-iti4YBidAx9Qr18z6a","radix-testdata-2023-02-26",1,"_doc",91,TwoApproximation,60,"61.17",CompressionApproach,70,68,"17,662",FelixApproach,10
"1,677,380,614,082",iOiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",84,TwoApproximation,48,"56.028",CompressionApproach,51,57,"8,014",FelixApproach,3
"1,677,380,622,109",ieiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,59,"63.59",CompressionApproach,65,62,"14,452",FelixApproach,6
"1,677,380,636,573",iuiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",98,TwoApproximation,59,"65.569",CompressionApproach,70,62,"11,211",FelixApproach,11
"1,677,380,647,791","i-iti4YBidAx9Qr18z6a","radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,55,"80.802",CompressionApproach,72,54,"12,919",FelixApproach,17
"1,677,380,660,723",jOiti4YBidAx9Qr18z6a,"radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,48,"72.532",CompressionApproach,66,55,"17,453",FelixApproach,18
"1,677,380,664,862",jeivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",124,TwoApproximation,62,"82.998",DoubleCompressionApproach,77,58,"7,012",KilianApproach,15
"1,677,380,671,878",juivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",90,TwoApproximation,60,"60.832",DoubleCompressionApproach,70,68,"11,642",KilianApproach,10
"1,677,380,683,523","j-ivi4YBidAx9Qr1vD5V","radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,55,"80.672",DoubleCompressionApproach,72,54,"5,224",KilianApproach,17
"1,677,380,688,754",kOivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,48,"72.392",DoubleCompressionApproach,66,55,"6,230",KilianApproach,18
"1,677,380,694,994",keivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",67,TwoApproximation,49,"44.691",DoubleCompressionApproach,50,66,"12,120",KilianApproach,1
"1,677,380,707,117",kuivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",94,TwoApproximation,46,"64.296",DoubleCompressionApproach,59,51,"4,137",KilianApproach,13
"1,677,380,711,256","k-ivi4YBidAx9Qr1vD5V","radix-testdata-2023-02-26",1,"_doc",103,TwoApproximation,51,"69.335",DoubleCompressionApproach,60,54,"7,196",KilianApproach,9
"1,677,380,718,456",lOivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",119,TwoApproximation,57,"80.276",DoubleCompressionApproach,73,57,"5,359",KilianApproach,16
"1,677,380,783,823",leivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",110,TwoApproximation,48,"74.049",DoubleCompressionApproach,77,54,"6,688",KilianApproach,29
"1,677,380,790,517",luivi4YBidAx9Qr1vD5V,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,47,"59.48",DoubleCompressionApproach,54,53,"4,604",KilianApproach,7
"1,677,380,678,239","l-ivi4YBidAx9Qr1vT4B","radix-testdata-2023-02-26",1,"_doc",67,TwoApproximation,49,"45.146",CompressionApproach,50,66,"13,412",FelixApproach,1
"1,677,380,691,664",mOivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,51,"69.641",CompressionApproach,60,54,"9,236",FelixApproach,9
"1,677,380,700,913",meivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",96,TwoApproximation,46,"64.407",CompressionApproach,59,51,"12,505",FelixApproach,13
"1,677,380,713,431",muivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",120,TwoApproximation,57,"80.414",CompressionApproach,73,57,"12,657",FelixApproach,16
"1,677,380,726,102","m-ivi4YBidAx9Qr1vT4B","radix-testdata-2023-02-26",1,"_doc",137,TwoApproximation,62,"91.756",CompressionApproach,77,53,"4,412",FelixApproach,15
"1,677,380,730,520",nOivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",103,TwoApproximation,50,"68.999",CompressionApproach,62,58,"13,466",FelixApproach,12
"1,677,380,743,998",neivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",111,TwoApproximation,48,"74.271",CompressionApproach,77,54,"4,938",FelixApproach,29
"1,677,380,748,951",nuivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",96,TwoApproximation,65,"64.494",CompressionApproach,78,69,"19,973",FelixApproach,13
"1,677,380,768,939","n-ivi4YBidAx9Qr1vT4B","radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,47,"59.882",CompressionApproach,54,53,"5,491",FelixApproach,7
"1,677,380,774,443",oOivi4YBidAx9Qr1vT4B,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,53,"62.834",CompressionApproach,67,62,"20,840",FelixApproach,14
"1,677,380,795,323",oeixi4YBidAx9Qr1uz6N,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,52,"63.337",CompressionApproach,63,58,"15,754",FelixApproach,11
"1,677,380,811,083",ouixi4YBidAx9Qr1uz6N,"radix-testdata-2023-02-26",1,"_doc",83,TwoApproximation,50,"55.78",CompressionApproach,52,58,"13,286",FelixApproach,2
